,matchid,player,date,team,accessed,opponent,Loc,G,A,PKSave,Ylw,Red,GLC,LMT,ELG,OG,MotM,SubOffMin,SubOnMin,SoT,KP,Drb,tkl,int,clr,blk,saves,AccCross,AccLB
14,1911394,Mohamed Meïté,06-Dec-25,Rennes,2026-05-29,Paris Saint-Germain,Away,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,,0,0
15,1911394,Elías Legendre,06-Dec-25,Rennes,2026-05-29,Paris Saint-Germain,Away,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,1,0,0,,0,0
16,1911394,Aboubakar Nagida,06-Dec-25,Rennes,2026-05-29,Paris Saint-Germain,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1911394,Glen Kamara,06-Dec-25,Rennes,2026-05-29,Paris Saint-Germain,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1911394,Alidu Seidu,06-Dec-25,Rennes,2026-05-29,Paris Saint-Germain,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1911394,Mathys Silistre,06-Dec-25,Rennes,2026-05-29,Paris Saint-Germain,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1911419,Brice Samba,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4
1,1911419,Lilian Brassier,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,,1,3
2,1911419,Jérémy Jacquet,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,3,2,,0,5
3,1911419,Alidu Seidu,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,,0,2
4,1911419,Przemyslaw Frankowski,03-Jan-26,Rennes,2026-05-29,Lille,Away,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,5,0,4,0,,0,0
5,1911419,Mousa Al Tamari,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,91,0,1,1,1,0,0,0,0,,1,0
6,1911419,Mahdi Camara,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,0,,0,0
7,1911419,Valentin Rongier,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,,0,6
8,1911419,Quentin Merlin,03-Jan-26,Rennes,2026-05-29,Lille,Away,1,0,0,0,0,0,0,0,0,0,61,0,1,2,0,1,0,0,0,,1,4
9,1911419,Mohamed Meïté,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,61,0,0,0,2,1,0,2,0,,0,0
10,1911419,Breel Embolo,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,,0,0
11,1911419,Ludovic Blas,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,0,61,1,2,0,1,1,0,0,,1,1
12,1911419,Estéban Lepaul,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,,0,0
13,1911419,Elías Legendre,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,,0,0
14,1911419,Glen Kamara,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
15,1911419,Anthony Rouault,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
16,1911419,Djaoui Cissé,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1911419,Nordan Mukiele,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1911419,Mathys Silistre,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1911419,Paolo Limon,03-Jan-26,Rennes,2026-05-29,Lille,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1911448,Brice Samba,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5
1,1911448,Lilian Brassier,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,1,0,0,0,0,0,0,55,0,0,1,1,0,0,0,0,,1,1
2,1911448,Jérémy Jacquet,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,,0,1
3,1911448,Abdelhamid Aït Boudlal,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,,0,3
4,1911448,Przemyslaw Frankowski,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,55,0,0,1,0,1,1,0,1,,0,0
5,1911448,Mousa Al Tamari,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,77,0,1,0,0,1,0,0,0,,0,1
6,1911448,Mahdi Camara,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2,1,0,,0,0
7,1911448,Quentin Merlin,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,,0,3
8,1911448,Djaoui Cissé,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,1,0,0,1,,0,0
9,1911448,Estéban Lepaul,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,55,0,2,0,1,0,0,0,0,,0,0
10,1911448,Breel Embolo,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
11,1911448,Glen Kamara,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,,0,2
12,1911448,Ludovic Blas,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,0,55,0,1,1,0,0,0,0,,1,0
13,1911448,Alidu Seidu,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,1,0,0,0,,0,1
14,1911448,Sebastian Szymanski,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,2,0,0,0,,0,2
15,1911448,Elías Legendre,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,0,77,0,2,0,0,0,0,0,,0,0
16,1911448,Aboubakar Nagida,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1911448,Anthony Rouault,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1911448,Nordan Mukiele,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1911448,Mathys Silistre,31-Jan-26,Rennes,2026-05-29,Monaco,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1911457,Mathys Silistre,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5
1,1911457,Anthony Rouault,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,63,0,0,0,2,1,1,2,0,,0,4
2,1911457,Jérémy Jacquet,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,1,1,6,1,,0,5
3,1911457,Abdelhamid Aït Boudlal,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3,0,2,0,,0,1
4,1911457,Arnaud Nordin,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,1,0,1,0,0,0,0,0,0,63,0,0,1,0,2,0,1,0,,0,0
5,1911457,Mousa Al Tamari,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,0,1
6,1911457,Valentin Rongier,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,,0,1
7,1911457,Mahdi Camara,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,,1,1
8,1911457,Sebastian Szymanski,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,1,0,1,1,,1,0
9,1911457,Estéban Lepaul,07-Feb-26,Rennes,2026-05-29,Lens,Away,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,,0,0
10,1911457,Breel Embolo,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,,0,0
11,1911457,Aboubakar Nagida,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,1,0,0,0,,0,2
12,1911457,Ludovic Blas,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,0,63,0,2,1,0,0,0,0,,1,0
13,1911457,Lilian Brassier,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,0,63,0,2,0,1,0,1,0,,2,2
14,1911457,Quentin Merlin,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,0,63,0,2,0,1,3,2,0,,1,0
15,1911457,Alidu Seidu,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,2,0,1,0,,0,3
16,1911457,Nordan Mukiele,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1911457,Ayoube Akabou,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1911457,Elías Legendre,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1911457,Chibuike Ugochukwu,07-Feb-26,Rennes,2026-05-29,Lens,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1911472,Brice Samba,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7
1,1911472,Aboubakar Nagida,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,0,,0,5
2,1911472,Lilian Brassier,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,,0,2
3,1911472,Anthony Rouault,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,11,2,,0,3
4,1911472,Quentin Merlin,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,1,3,0,,0,3
5,1911472,Mahdi Camara,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,2,0,0,1,0,0,0,0,0,1,87,0,2,0,1,4,1,2,0,,0,0
6,1911472,Valentin Rongier,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,0
7,1911472,Mousa Al Tamari,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,1,0,0,0,0,0,0,0,0,67,0,0,2,1,0,0,1,0,,0,0
8,1911472,Sebastian Szymanski,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,1,0,0,0,0,0,0,0,0,77,0,0,3,0,5,0,0,0,,0,0
9,1911472,Arnaud Nordin,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,3,0,1,0,,1,0
10,1911472,Estéban Lepaul,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,1,0,0,0,0,0,0,0,0,0,67,0,1,0,0,0,0,0,0,,0,1
11,1911472,Djaoui Cissé,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,0,0,0,0,0,0,0,0,77,1,1,0,0,0,0,0,,1,0
12,1911472,Ludovic Blas,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,0,0,0,0,0,0,0,0,67,1,0,0,0,0,1,0,,0,0
13,1911472,Breel Embolo,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,,0,0
14,1911472,Henrick Do Marcolino,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,1,2,0,0,,0,0
15,1911472,Yassir Zabiri,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,0,0,0,0,0,0,0,0,77,0,0,1,1,0,0,0,,0,0
16,1911472,Nordan Mukiele,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1911472,Alidu Seidu,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1911472,Abdelhamid Aït Boudlal,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1911472,Mathys Silistre,22-Feb-26,Rennes,2026-05-29,Auxerre,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1911495,Brice Samba,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
1,1911495,Aboubakar Nagida,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,0,0,0,0,0,0,0,0,0,87,0,0,0,2,3,2,2,0,,0,4
2,1911495,Lilian Brassier,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,1,,0,3
3,1911495,Anthony Rouault,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,2,,0,2
4,1911495,Quentin Merlin,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,,0,3
5,1911495,Mahdi Camara,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,,0,0
6,1911495,Valentin Rongier,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,2,0,0,0,0,0,0,0,1,0,0,1,5,0,3,3,3,1,,0,2
7,1911495,Sebastian Szymanski,08-Mar-26,Rennes,2026-05-29,Nice,Away,1,0,0,0,0,0,0,0,0,0,45,0,1,0,0,0,0,0,0,,0,1
8,1911495,Mousa Al Tamari,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,1,0,0,0,0,0,0,0,0,69,0,0,2,2,0,0,1,0,,0,2
9,1911495,Estéban Lepaul,08-Mar-26,Rennes,2026-05-29,Nice,Away,1,0,0,0,0,0,0,0,0,0,69,0,2,1,0,0,0,0,0,,0,2
10,1911495,Arnaud Nordin,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,0,0,0,0,0,0,0,0,0,69,0,1,0,2,3,0,0,0,,0,1
11,1911495,Ludovic Blas,08-Mar-26,Rennes,2026-05-29,Nice,Away,1,0,0,0,0,0,0,0,0,0,0,69,1,0,1,1,0,0,0,,0,0
12,1911495,Djaoui Cissé,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,0,0,1,0,0,0,0,0,0,0,45,0,0,1,1,1,1,0,,0,1
13,1911495,Nordan Mukiele,08-Mar-26,Rennes,2026-05-29,Nice,Away,1,0,0,0,0,0,0,0,0,0,0,69,1,0,0,0,0,0,0,,0,0
14,1911495,Abdelhamid Aït Boudlal,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,1,1,1,0,,0,0
15,1911495,Breel Embolo,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,1,0,0,0,0,0,0,0,0,0,69,0,1,1,0,0,1,0,,0,0
16,1911495,Glen Kamara,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1911495,Alidu Seidu,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1911495,Mathys Silistre,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1911495,Yassir Zabiri,08-Mar-26,Rennes,2026-05-29,Nice,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1911523,Brice Samba,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8
1,1911523,Alidu Seidu,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,0,0,0,0,1,0,0,80,0,0,0,0,3,1,3,0,,0,4
2,1911523,Lilian Brassier,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,,0,4
3,1911523,Abdelhamid Aït Boudlal,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,7,1,,0,4
4,1911523,Quentin Merlin,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,,2,3
5,1911523,Ludovic Blas,04-Apr-26,Rennes,2026-05-29,Brest,Away,1,0,0,0,0,0,0,0,0,0,87,0,2,3,3,1,0,0,0,,2,3
6,1911523,Mahdi Camara,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,,0,3
7,1911523,Valentin Rongier,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,,1,5
8,1911523,Mousa Al Tamari,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,0,0,0,0,0,0,0,80,0,0,0,1,1,0,0,1,,0,0
9,1911523,Estéban Lepaul,04-Apr-26,Rennes,2026-05-29,Brest,Away,2,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,,0,0
10,1911523,Breel Embolo,04-Apr-26,Rennes,2026-05-29,Brest,Away,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,,0,0
11,1911523,Aboubakar Nagida,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,4,0,,0,0
12,1911523,Nordan Mukiele,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,,0,0
13,1911523,Sebastian Szymanski,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,1,0,0,0,,0,1
14,1911523,Glen Kamara,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
15,1911523,Djaoui Cissé,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
16,1911523,Henrick Do Marcolino,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1911523,Mathys Silistre,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1911523,Yassir Zabiri,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1911523,Isiaka Soukouna,04-Apr-26,Rennes,2026-05-29,Brest,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1911553,Brice Samba,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5
1,1911553,Alidu Seidu,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,2,1,3,0,,0,0
2,1911553,Lilian Brassier,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,,0,1
3,1911553,Abdelhamid Aït Boudlal,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,2,,0,2
4,1911553,Quentin Merlin,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,1,1,,0,5
5,1911553,Ludovic Blas,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,0,0,,3,0
6,1911553,Mahdi Camara,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,0,0,0,0,0,81,0,0,2,0,1,1,3,0,,0,1
7,1911553,Sebastian Szymanski,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,1,0,1,0,0,0,0,0,1,85,0,1,5,2,4,2,0,0,,2,3
8,1911553,Mousa Al Tamari,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,1,0,0,0,0,0,0,0,0,0,67,0,4,1,2,2,1,0,0,,0,0
9,1911553,Estéban Lepaul,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,,1,0
10,1911553,Breel Embolo,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,1,0,0,0,0,0,0,0,0,0,67,0,1,0,0,1,0,0,0,,0,1
11,1911553,Aboubakar Nagida,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,1,2,0,0,,0,1
12,1911553,Glen Kamara,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,,0,0
13,1911553,Arnaud Nordin,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,,0,1
14,1911553,Djaoui Cissé,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,0,0,0,0,0,0,67,0,1,0,1,0,1,0,,0,1
15,1911553,Yassir Zabiri,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,0,0,0,0,0,0,85,1,0,0,1,0,0,0,,0,0
16,1911553,Anthony Rouault,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1911553,Nordan Mukiele,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1911553,Henrick Do Marcolino,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1911553,Mathys Silistre,19-Apr-26,Rennes,2026-05-29,Strasbourg,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1911565,Brice Samba,03-May-26,Rennes,2026-05-29,Lyon,Away,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,5,0,5
1,1911565,Alidu Seidu,03-May-26,Rennes,2026-05-29,Lyon,Away,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,1,1,3,0,,0,1
2,1911565,Lilian Brassier,03-May-26,Rennes,2026-05-29,Lyon,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,,0,0
3,1911565,Abdelhamid Aït Boudlal,03-May-26,Rennes,2026-05-29,Lyon,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,3,,0,4
4,1911565,Quentin Merlin,03-May-26,Rennes,2026-05-29,Lyon,Away,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,3,0,,1,1
5,1911565,Sebastian Szymanski,03-May-26,Rennes,2026-05-29,Lyon,Away,0,0,0,0,0,0,0,0,0,0,69,0,0,2,0,1,0,2,1,,2,0
6,1911565,Mahdi Camara,03-May-26,Rennes,2026-05-29,Lyon,Away,0,0,0,0,0,0,0,0,0,0,86,0,1,0,0,3,0,0,0,,0,0
7,1911565,Valentin Rongier,03-May-26,Rennes,2026-05-29,Lyon,Away,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,3,0,,0,1
8,1911565,Mousa Al Tamari,03-May-26,Rennes,2026-05-29,Lyon,Away,1,1,0,0,0,0,0,0,0,0,86,0,1,2,0,1,0,0,0,,1,0
9,1911565,Estéban Lepaul,03-May-26,Rennes,2026-05-29,Lyon,Away,1,1,0,1,0,0,0,0,0,0,86,0,2,1,0,0,0,0,0,,1,0
10,1911565,Breel Embolo,03-May-26,Rennes,2026-05-29,Lyon,Away,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,,0,0
11,1911565,Aboubakar Nagida,03-May-26,Rennes,2026-05-29,Lyon,Away,0,0,0,0,0,0,0,0,0,0,0,70,0,0,1,0,1,1,0,,0,0
12,1911565,Ludovic Blas,03-May-26,Rennes,2026-05-29,Lyon,Away,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,1,0,0,0,,1,0
13,1911565,Djaoui Cissé,03-May-26,Rennes,2026-05-29,Lyon,Away,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,1,0,0,0,,0,0
